0	1517	4336
1	2909	4744
2	8107	7179
3	8906	6485
4	8982	8575
5	9719	7438
6	4377	4729
7	5367	3893
8	6078	3059
9	6256	5646
10	6472	4505
11	6801	3758
12	6811	5847
13	7025	2966
14	7059	4272
15	7067	5384
16	7044	7941
17	7321	4451
18	7259	6329
19	7362	5747
20	7503	5278
21	7492	6091
22	7631	3244
23	7576	5566
24	8291	3761
25	8428	4622
26	9664	3709
27	9893	2281
28	10164	2311
29	10459	1871
30	10677	2445
31	-338	1030
32	13089	2254
33	6294	11878
34	14479	4099
35	1716	2857
36	8864	-691
37	10147	11851
